id,tweet,label
1711,"""@clembrouiller @BenoitCotuand @Bobby2dallas @Prise__Sir @PatheFilms Comme ns lorsqu'après +de 20 ans de pseudo journaliste, polémistes, intervieweur télé, il s'est effondré devant Bouleau qui n'est pas le opiniatre ni offensif des journalistes ?🤣🤣🤣🤣🤣🤣
",0
1712,Mon pain au beur chocolat???? HUUMMMMMMM EXCELLENT,0
1713,Bridé askip crari il est interdit de bien centrer ? https://t.co/cUoeESXBl0,0
1714,@Nestens1 @ImSmart_Not_U @Play4Chakra @BouKing2 @GregCoco4 @ZemmourEric C'est quand même la deuxième femme qui dénonce Trump d'acte pédophile. Anyway justement ça prouve que zemmour n'est pas très locace. Et qu'il n'a rien à faire à être préside,1
1715,Je crève quand ???? Like ???? WTF I'M 🥺🥺🥺 https://t.co/L8PMDWQlck,0
1716,@hvmso Aucun negro passe par la Suisse sans baiser,1
1717,Hinata crève tellement l'écran que j'oublie que c'est Kags le prodige à la base,0
1718,Ce negro il est persuadé d’être né à Atlanta https://t.co/zA4JiITswf,1
1719,je suis crevé mais jarrive pas a m’endormir ca ma rend dingue,0
1720,"""@cycrisste Le mythe s’effondre : on crève même en Marathon Plus, et on glisse même en Marathon Winter. 
",0
1721,@NathalieBoisse7 On pourrait dire à ce nazi qu’on ne veut pas qu’il pense à notre place et on ne veut pas de son borg.,1
1722,"@MikhailAmaros Mdrrrrrrrrrrrrrrrr ouuui, les allemands en 3 semaines ont fait le taff. Mussolini a fait perdre plus de temps à Hitler qu'autre chose",0
1723,@torbjorn420 MDRRR CRÈVE 💙💙,0
1724,"37. Partant au loin, errant solitaire, impalpable, se cachant dans une grotte, voici l’esprit (ou le cœur). Ceux qui le maintiennent en bride sont libres des liens de Māra. - Le #Bouddha #Citations #Bouddhisme",0
1725,"""@Alphanumrique2 Surtout que on a déjà l’extrême centre aux pouvoirs… 
",0
1726,@Elliasperpignan Il y a deux énigmes auxquelles je n'ai pas les moyens d'investigation pour répondre : 1°) quel est le lien réel entre Sharon Tate et Hitler ? https://t.co/ycFT0srLy1,0
1727,"""@Luciowolff @terracid Mouais, a part Emma Mackey qui est juste incroyable, j'ai surtout ressenti beaucoup de malaise devant les scènes entre Adrienne et Eiffel, c'est très mou. 
",0
1728,"@CmnMichele @Alphanumrique2 Hitler était socialiste, pas une idée, une réalité.",0
1729,@Iskander3Dz @cndatg La gauche teh 2005 black blanc beur me manque..,1
1730,t’es bête ou quoi évidemment que j’en crève d’envie mais tu n’en a rien a foutre,0
1731,"@PhilippeLoiseau @ChdOrnellas ta gueule, nazi",1
1732,@atsnmd 😂😂😂 WAllah c’est trop dans les familles yen a un il se ramène avec la crève tout le monde là au bout de 3 Jours,0
1733,"""@karimastif @MLP_officiel @LCI C'est un progrès ;  en 2017, vous la compariez à Hitler ;  mais aujourd'hui c'est @ZemmourEric qui vous fait aboyer. :)""; ",1
1734,"""@le__fuhrer tu peux me fournir les 680kg negro? J'arrête sur 670 net pour vivre dans """"entre la vie et la mort"""" pendant 15mn là. https://t.co/yKsxOPlXwJ""",0
1735,DONNE MOI SA CLÉ DONNE MOI SA PLAQUE QJE JE LA RAYE SA BM QUE JE LA CREVE SA BM,0
1736,@ParisPremiere @EricNaulleau @EricZemmour @millerofficiel Exactement même Hitler,1
1737,"""@SuperVaxin @ZemmourEric Et ta soeur 
",0
1738,@ItsnotRoms Hakimi il est bridé c pas possible 0 centres pas de prise de risque rien il est devenu 0 j’arrive toujours ps a y croire,0
1739,"""@BanonTristane Elle critique a raison le stéréotype des """"spectacles nègres"""" qui ont fait le succès de J. Baker, ces corps noirs nus avec leurs ceintures de bananes, associés à l'animalité et à la sexualité. https://t.co/F0OFDp9yYR""",1
1740,@Madriiidistaaa les vrais negro de l’équipe le reste c’est des sri lankais jveux rien savoir,1
1741,@Alphanumrique2 @Kilian9761 Le mot nazi vient de national socialisme. Est ce que ces incultes sont au courant ?,0
1742,@philippeherlin Hitler sort de ce corps féminin blonde aux yeux bleus ! On t’a reconnue : tu peux retourner là où tu es censé être ? C’est à dire ….,1
1743,""""""" MAIS ELLE EST NOIRE ! """" elle a mougou avec le dernier des negro Bresom https://t.co/WFotghxnaH""",1
1744,"""@vuduquebec Faut se souvenir que la Guilbault avait parlé de former une police privée, donc politique. À l'instar de la SS du parti nazi. Un policier de 5 ans de service SQ, fait maintenant 200,000$ par an avec surtemps, primes tickets et covid.
",1
1745,"Ça faisait longtemps que j'avais pas fait d'insomnie, c'est marrant ce concept d'être crevé mais de ne pas réussir à dormir j'adore",0
1746,Mon grand père qui a pas pu finir son collège pck il avait été réquisitionné par les nazi :/ https://t.co/22kp7JYbtN,0
1747,"🤣🤣🤣🤣 je l'adore Wah. C'est cool le soucis c'est de voir aussi l'incompétence du type sur le banc.. Hakimi est bridé et Nuno Mendes pareil, Di Maria est cuit mais il le fait jouer pour faire plaisir à son compatriote or le système ne doit pas être celui là ...",0
1748,"@c0mpu73rguy @malopedia Non pas du tout, mais c'est pas exactement la même vision du monde, surtout concernant l'avenir. Le fascisme défend la création d'un homme nouveau (il suffit de voir l'art nazi ou le futurisme en Italie). L'ext droite traditionn",0
1749,On s’en sort ou on crève à deux,0
1750,zemmour et marine le pen ça compte ensemble vu que cest 2 nazi https://t.co/Uo2lFiSvt4,1
1751,@pplmi0 @jean_alain99 @ZemmourEric Un Hitler número 2?!Non mais ça va ?Tu as pris tes medocs ?Tu sais qui c'était Hitler au moins rassure moi ??Tu compares zemmour a qqun qui a tué des millions de gens avec la guerre et des millions de juifs en les en,0
1752,"@HDozSt @reins_beaux J'ai la crève, c'est + la fièvre et l'insomnie qui parlent là",0
1753,"""@GianniSvensson Hakimi, Nuno : bridé en défense 
",0
1754,"""@HeliosRunner @Chamchamat @MysterionNFS Elle fait son boulot.
",0
1755,"""Vous avez des « amis » qui vous appellent negro parce qu’ils se considèrent noirs.
",1
1756,@Anguille86 @issaogcnice @Nain_Portekoi @paroles_la Mes homages mais leur morts était évitable et ils auraient pu ralentir les projets d'Hitler en faignant la collaboration.,0
1757,"@Weatherboy_fr @Rhadamanthe11 @DamienRieu Vous avez tellement peur de Zemmour qu’il vous a renvoyé en 39 carrément chu mort, triste mon gars on est bientôt en 2022 les nazi tout ça c’est fini depuis lgt frérot faut se mettre à la page, nous on v",0
1758,"@Karineharvey20 Oui le dernier qui obligeait des personnes a recevoir des traitements médicaux non voulus s’appelait ADOLH HITLER nous on a François HITLER et SS Arruda on est en voiture pas à peu près, ils sont fiers de leurs décisions et les mout",1
1759,"@Miss_Alana Non elles ont raison, je suis un boulet je suis trop nulle, mieux vaut qu'elle m'oublie comme ça j'irai creve dans un coin et personnes sera triste tout le monde va m'oublier vite....",0
1760,"""jveux me dire bon
",0
1761,"@AimarPhilippe @pierrejovanovic @veritebeaute @GwendoArmor @raoult_didier Oui, les pneus ça crève, étonnant non ?",0
1762,@Ceno59ers @KichaouiI @__Denilsoon_ @RERB Putain mais ferme ta gueule bamboula,1
1763,Pichon de nazi #azzaronazi https://t.co/MqIDjU9fvN,1
1764,Elle a dit « mais elle est negre!!! » https://t.co/aGnsoEl5dA,1
1765,l'intranet de la fac le jour si il fonctionne bien il crève ?,0
1766,On les aura à l’usure ces petits hitler et leur restrictions … garder vos café et vos loisirs de merde et en même temps collez vous votre papass où je pense c’est cadeau 🖕🖕🤮✊✊✊ https://t.co/qtfvXKg2YO,1
1767,"""""""Il y a des pays 
",0
1768,@Poulin2012 On les aura à l’usure ces petits hitler et leur restrictions … garder vos café et vos loisirs de merde et en même temps collez vous votre papass où je pense c’est cadeau 🖕🖕🤮✊✊✊,1
1769,"""@41God_like @Rhadamanthe11 @DamienRieu Je sais bien que vous êtes tellement idiots les fachos que vous ne savez pas lire.
",1
1770,"Dès que tu vois un négro long, skinny, écouter filaire qui gigote comme dans un sound système, c'est Kreaz.",1
1771,Lolo qui crève à minuit superrrr,0
1772,On les aura à l’usure ces petits hitler et leur restrictions … garder vos café et vos loisirs de merde et en même temps collez vous votre papassou je pense c’est cadeau 🖕🖕🤮✊✊✊ https://t.co/qtfvXKg2YO,1
1773,"""0. Moi
",0
1774,"@ImSmart_Not_U @Nestens1 @Play4Chakra @BouKing2 @GregCoco4 @ZemmourEric Mais après si toi et Xavier vous ne croyez pas les victimes de viol, (cette victime inventerait qu elle s'est faite violé y a trente quand elle était adolescente) je ne peux plus r",1
1775,@lsn_rv @ItsnotRoms Bah si tous et il l’a prouver sauf qu’il est bridé le barca a toujours mis le meilleur dans les bonnes conditions le réal pareil et pas nous on l’utilise mal,0
1776,"@renaudpila Il n'a pas été retenu à l'ENA? Hitler n'a pas eu son diplome des beaux arts!,,,face  un juif !",0
1777,"""@pedro_roi @millerofficiel Miller est complètement con.
",0
1778,"""0. Moi
",0
1779,"""@Alphanumrique2 Hitler était socialiste.
",0
1780,@MarceloRios75 Bien nazi tu tl,1
1781,@linval59 Hitler avait arrêté à V2 je crois?,0
1782,"C’est pareil pour les femmes combien tiennent la route ? Lui donner le volant de ma confiance tout ça pour qu’elle me crève la roue c’est impossible, je te laisse même pas touché la jante",0
1783,"""@f69300824 @morandiniblog 😂😂😂😂
",0
1784,@Cereza_Dagonet Hitler était autrichien...,0
1785,"@L_histoirien Et si Hitler avait gagné en 45, Strasbourg serait peut-être actuellement en tête de la bundesliga. C'est quand même eux qui ont le plus perdu dans cette affaire.",0
1786,"""@Kilian9761 Mais oui 🤣 elle m'a cité Lepen et Zemmour en me disant qu'Hitler était du même parti 😂😂
",1
1787,@Nazi_m18 J'ai rien compris mon reuf,0
1788,"""@Samuel_Lafont On crève et on veut vivre.
",0
1789,@mr_negre Ce serait incroyable,0
1790,"@Patrickdery Un beau Noël est un Noël en santé. Faire le party et attraper la crève après, non, je passe mon tour.",0
1791,"""@Alphanumrique2 @AlineAline2626 Réponds lui surtout que nazi ça veut dire national socialisme...
",0
1792,Mdrrr je suis là à faire un truc sal sur mon Mac pour un Bouyon là… et Bitin la hin fai écran noir 😭 CPU en PLS,0
1793,@Wheebyulse Un truc de nazi,1
1794,J’voulais faire une blague beauf mais faut que j’aille dormir j’vais être crevé demain au taff sinon https://t.co/fCbsMrBcmp,0
1795,@keston26149975 c’est ce que je dit il est bridé https://t.co/g4l6zs2cp6,0
1796,"""@Fred99472175 @GibsonBuck1 Écoute, le groupe FB sont plus sur des affaires de Pretty in Pink, Sixteen Candles, The Princess Bride pis de quoi du genre;  faque j'ai pas vraiment de suggestion...""; ",0
1797,@lansademaryline @LeHerissonRouge @LUSITANO1ER C est la realite...un nazi !,1
1798,@Nazi_m18 Gros csc là,0
1799,Toujour la meme bagar. Je suis crevé,0
1800,"""Ma sœur s'inquiète que l'extrême droite passe aux élections, car """"ça a commencé comme ça avec Hitler.""""
",0
1801,"""0. Moi
",0
1802,Bon jsuis crevé jvais ronfler mais sinon ça a l’air sympa en vrai gabimaru a grave du flow sah,0
1803,"""Tu marches dans Paris, tu crève la dalle, tu te fait agresser de toute part par les crêperies, les kebabs;  les macdos, les kfc et toutes ses conneries...""; ",0
1804,@EndEnderend @BitriusStark @blackbeautybag @KizzyTintswalo Un prisonnier que l'on met au travail forcé jusqu'à ce qu'il en crève c'est quoi sinon un esclave ?,0
1805,""".
",1
1806,Palmarès de Pochettino : je fais des saluts Nazi en match https://t.co/KBWvFAFqHA,0
1807,"""Chaque épisode,Larry David repousse les limites du culot.Ici il passe un deal avec un nazi pour que Woody Harrelson, en mode gauchiste-woke, joue dans sa série. Bien évidement, ça va partir en vrille. Derrière les gros traits, la finesse d'écriture. Génie. 
",1
1808,Ptddr de ouf on est crevé https://t.co/UHu23bUAMW,0
1809,@GG_RMC @FrontPopEtCie @soubremarieanne Non avons là un bon nazi https://t.co/6h122YSs0V,1
1810,"""@CaronAymericoff Je vous aime bien, je vous retrouve sur le bien-être animal, sur votre volonté de prouver par les chiffres etc... et même pour votre intégrité, mais par pitié, arrêtez les """"Facho ! Facho ! Nazi !"""" A tout bout de champ, ce n'est pas digne de vous, laissez ça aux mélenchonistes""",1
1811,Je m’en approche même plus cette sale race https://t.co/1F1sB0c0ob,1
1812,"@_toto3011 moi j'adore les deux, raf si l'un d'eux est nazi",1
1813,@davidbarbet Et vos saluts nazi en tribune ne doivent- ils pas être sanctionnés ?,0
1814,"""Hakimi n'est pas en régression. Hakimi est bridé  mal utilisé. Y a pas de présence dans la surface  de trop mauvaises combinaisons. Obligé d'assuré un équilibre... 
",0
1815,"""#Barthes vas te faire enculer….tête de gland.
",0
1816,@sarahbaude1 @zoomabus Non on est pire que Hitler arrivé à faire gober un mensonge pour les tuer sans qu'ils le sachent.,0
1817,"""Hakimi n'est pas en régression. Hakimi est bridé, mal utilisé. Y a pas de présence dans la surface, de trop mauvaises combinaisons. Obligé d'assurer un équilibre... 
",0
1818,"@RejasseAlexis @RaphaelleRL @LCI Hitler n'était donc pas un fachiste d'après vous? Et bien, elle est belle l'écologie... Pourtant vous soutenez Jadot, il est tout de même plus présentable que la harpie Rousseau",0
1819,@sssnrh2 c une musique douce et we jsui trop crevé pq,0
1820,"""@bestiaire_le Bon, au vu de sa biographie, je me sens obligé de retirer """"nazi"""" mais bon, ça reste de la grosse merde.""",0
1821,"""I am not your negro
",0
1822,"""Quote Tweet this with your:
",0
1823,"@NicolasMiguet @pierrejovanovic @gregoryroose @ZemmourEric @HebdoBourseplus Qu'ils appliquent le programme de leur symbolique ! J'ai hâte de les voir allez dézinguer la reine d'Angleterre et ses héritiers et déterrer les cadavres de staline, Hitler et",1
1824,"""ABSOLUMENT RIEN N'EST FIXE, il y a des gens qui sont nostalgique de l'allemagne nazi, de la Russie soviétique, de l'époque colonial
",0
1825,"""@sparte540480 @RaphaelleRL @LCI Ah bon il n'y avait aucun juif nazi en 39-45 ? Pourtant il y a des exemples.
",0
1826,Les chiens du pouvoir sont les chiens du pouvoir. Déjà longtemps avant Hitler. Nous devrons devenir les nouveaux maîtres chiens. https://t.co/4DYDgRhuk6,0
1827,@Emilie7_PSG Il est surtout bridé par pochettino et par certains joueurs qui ne l’utilise pas alors qu’il est démarqué.,0
1828,@stanislasrig Cette manifestation ne sert à rien. En démocratie on ne se tait pas. Ce slogan est nazi. Seule la mort fait taire!!!!!!!,1
1829,@CheckNewsfr Est-ce que vs vs rendez compte que l'attitude de l'époque que vs décrivez ici est exactement l'ancêtre de la cancel culture et des insultes de nègre/arabe de service qu'on retrouve chez R. Diallo ou T. Bouhafs? Et que la fin de l'article ,0
1830,"""@Energie3Libre @ConflitsFrance Ceux qui ont dit cela avec Hitler en Allemagne, Mussolini en Italie et le traître Pétain en France ont vu comment casser leurs peuples.
",0
1831,"""@LafontEric1 @RaphaelleRL @LCI Quand on suppose que Hitler et Staline sont des fachistes, c'est ne rien connaître à l'histoire également, mais surtout à la pensée politique.
",0
1832,On s’en sort ou on crève à deux,0
1833,@OSTERElizabeth1 DAS IS ZUPERBE ESPERONS QUE CE PSYCHO DE MACRON / OMICRON FINIRA COMME HITLER !!!,1
1834,@CrazyBoshtet @godardofwar fin oui du coup mdr je suis crevé pardon,0
1835,Hhhhhh la vie d’ici bas cette sale race,1
1836,"""@timvenise @GamingMiche @MarcCDC @paicmhscc @LFPfr ne rien dire, quand des mecs trouvent normal de faire des saluts nazi viennent nous cracher à la gueule en nous traitant de sombre racistes. ou qui te sortent """"club de raciste"""" ... """"vous êtes des rats"""" en 2 tweets. mouais, pas évident 😁 je suis seulement ceinture verte de yoga😂""",0
